,run,time,section,samples,algorithm,n,K,C,ratio,degree,robust_iters,cs_bins,cs_iters,cs_ratio
172,1,1232413136152,time_index,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
173,1,644241136,current_hash,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
174,1,309727198,hasher,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
175,1,9656,init,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
176,2,12383702,updates,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
177,2,189618911556,detection,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
178,2,3403274694,transform,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
179,2,187224207632,query,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
180,2,1233181771962,time_index,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
181,2,645687728,current_hash,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
182,2,304110468,hasher,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
183,2,7238,init,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
184,3,12542764,updates,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
185,3,190110476386,detection,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
186,3,3394868728,transform,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
187,3,186985652060,query,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
188,3,1233130224834,time_index,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
189,3,645650198,current_hash,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
190,3,305414434,hasher,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
191,3,8214,init,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
192,4,12443740,updates,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
193,4,189502140068,detection,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
194,4,3423375824,transform,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
195,4,187047501502,query,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
196,4,1232086536442,time_index,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
197,4,643929688,current_hash,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
198,4,297012156,hasher,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
199,4,8600,init,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
200,5,12325622,updates,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
201,5,189770105656,detection,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
202,5,3422094534,transform,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
203,5,186851056440,query,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
204,5,1232848476440,time_index,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
205,5,645382612,current_hash,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
206,5,303379240,hasher,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
207,5,5344,init,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
208,6,12144306,updates,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
209,6,189862241646,detection,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
210,6,3432484816,transform,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
211,6,187090695486,query,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
212,6,1233956207290,time_index,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
213,6,641851850,current_hash,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
214,6,309293666,hasher,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
215,6,8834,init,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
216,7,13175108,updates,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
217,7,189780442596,detection,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
218,7,3314643082,transform,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
219,7,186585944720,query,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
220,7,1232959281886,time_index,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
221,7,644706662,current_hash,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
222,7,304901168,hasher,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
223,7,8928,init,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
224,8,13066338,updates,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
225,8,189803694550,detection,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
226,8,3442107608,transform,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
227,8,187520732304,query,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
228,8,1232894927288,time_index,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
229,8,643437188,current_hash,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
230,8,307854590,hasher,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
231,8,8668,init,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
232,9,12257380,updates,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
233,9,189423003116,detection,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
234,9,3389743786,transform,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
235,9,186725755320,query,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
236,9,1232322658114,time_index,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
237,9,641851768,current_hash,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
238,9,300800314,hasher,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
239,9,7096,init,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
240,0,17591528,updates,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
241,0,477718198,detection,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
242,0,125753724,transform,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
243,0,20866105816,query,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
244,0,142927525440,time_index,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
245,0,1194236806,current_hash,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
246,0,26757594,hasher,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
247,0,4687046162,init,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
248,1,17774448,updates,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
249,1,473260262,detection,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
250,1,124947312,transform,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
251,1,20901140692,query,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
252,1,143016899098,time_index,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
253,1,1191377532,current_hash,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
