,run,time,error,algorithm,n,K,C,ratio,degree,robust_iters,cs_bins,cs_iters,cs_ratio
1331,1,661719724,0,reed-solomon,10,203,1.3,1.4,10,3,100,1,2.0
1332,2,691783558,0,reed-solomon,10,203,1.3,1.4,10,3,100,1,2.0
1333,3,655740410,0,reed-solomon,10,203,1.3,1.4,10,3,100,1,2.0
1334,4,656607696,0,reed-solomon,10,203,1.3,1.4,10,3,100,1,2.0
1335,5,653452422,0,reed-solomon,10,203,1.3,1.4,10,3,100,1,2.0
1336,6,662028906,0,reed-solomon,10,203,1.3,1.4,10,3,100,1,2.0
1337,7,667528556,0,reed-solomon,10,203,1.3,1.4,10,3,100,1,2.0
1338,8,667261430,0,reed-solomon,10,203,1.3,1.4,10,3,100,1,2.0
1339,9,656542360,0,reed-solomon,10,203,1.3,1.4,10,3,100,1,2.0
1340,0,686064522,0,random binning,7502,10,1.3,1.4,1,3,1,1,2.0
1341,1,683796074,0,random binning,7502,10,1.3,1.4,1,3,1,1,2.0
1342,2,679752488,0,random binning,7502,10,1.3,1.4,1,3,1,1,2.0
1343,3,679047392,0,random binning,7502,10,1.3,1.4,1,3,1,1,2.0
1344,4,678501644,0,random binning,7502,10,1.3,1.4,1,3,1,1,2.0
1345,5,684046192,0,random binning,7502,10,1.3,1.4,1,3,1,1,2.0
1346,6,676571958,0,random binning,7502,10,1.3,1.4,1,3,1,1,2.0
1347,7,679580620,0,random binning,7502,10,1.3,1.4,1,3,1,1,2.0
1348,8,685445096,0,random binning,7502,10,1.3,1.4,1,3,1,1,2.0
1349,9,670571578,0,random binning,7502,10,1.3,1.4,1,3,1,1,2.0
1350,0,60340141058,0,reed-solomon,5005,107,1.3,1.4,10,3,100,1,2.0
1351,1,60099016686,0,reed-solomon,5005,107,1.3,1.4,10,3,100,1,2.0
1352,2,59888759096,0,reed-solomon,5005,107,1.3,1.4,10,3,100,1,2.0
1353,3,59918718966,0,reed-solomon,5005,107,1.3,1.4,10,3,100,1,2.0
1354,4,59248813778,0,reed-solomon,5005,107,1.3,1.4,10,3,100,1,2.0
1355,5,59883598830,0,reed-solomon,5005,107,1.3,1.4,10,3,100,1,2.0
1356,6,60125432894,0,reed-solomon,5005,107,1.3,1.4,10,3,100,1,2.0
1357,7,60487021968,0,reed-solomon,5005,107,1.3,1.4,10,3,100,1,2.0
1358,8,59983068314,0,reed-solomon,5005,107,1.3,1.4,10,3,100,1,2.0
1359,9,59501605194,0,reed-solomon,5005,107,1.3,1.4,10,3,100,1,2.0
1360,0,16335922,0,reed-solomon,10,10,1.3,1.4,10,3,100,1,2.0
1361,1,16486404,0,reed-solomon,10,10,1.3,1.4,10,3,100,1,2.0
1362,2,16481632,0,reed-solomon,10,10,1.3,1.4,10,3,100,1,2.0
1363,3,17610860,0,reed-solomon,10,10,1.3,1.4,10,3,100,1,2.0
1364,4,16335744,0,reed-solomon,10,10,1.3,1.4,10,3,100,1,2.0
1365,5,16321120,0,reed-solomon,10,10,1.3,1.4,10,3,100,1,2.0
1366,6,16745036,0,reed-solomon,10,10,1.3,1.4,10,3,100,1,2.0
1367,7,16843554,0,reed-solomon,10,10,1.3,1.4,10,3,100,1,2.0
1368,8,17572706,0,reed-solomon,10,10,1.3,1.4,10,3,100,1,2.0
1369,9,16363908,0,reed-solomon,10,10,1.3,1.4,10,3,100,1,2.0
1370,0,19341561046,0,reed-solomon,5005,300,1.3,1.4,1,3,1,1,2.0
1371,1,19479293430,0,reed-solomon,5005,300,1.3,1.4,1,3,1,1,2.0
1372,2,19660113088,0,reed-solomon,5005,300,1.3,1.4,1,3,1,1,2.0
1373,3,19657240890,0,reed-solomon,5005,300,1.3,1.4,1,3,1,1,2.0
1374,4,19726886938,0,reed-solomon,5005,300,1.3,1.4,1,3,1,1,2.0
1375,5,19779967286,0,reed-solomon,5005,300,1.3,1.4,1,3,1,1,2.0
1376,6,19793444340,0,reed-solomon,5005,300,1.3,1.4,1,3,1,1,2.0
1377,7,19850695312,0,reed-solomon,5005,300,1.3,1.4,1,3,1,1,2.0
1378,8,19584250598,0,reed-solomon,5005,300,1.3,1.4,1,3,1,1,2.0
1379,9,19741475888,0,reed-solomon,5005,300,1.3,1.4,1,3,1,1,2.0
1380,0,163551510436,0,naive,7502,10,1.3,1.4,5,3,25,1,2.0
1381,1,164021499176,0,naive,7502,10,1.3,1.4,5,3,25,1,2.0
1382,2,165008281340,0,naive,7502,10,1.3,1.4,5,3,25,1,2.0
1383,3,164787121984,0,naive,7502,10,1.3,1.4,5,3,25,1,2.0
1384,4,164171394058,0,naive,7502,10,1.3,1.4,5,3,25,1,2.0
1385,5,164961603014,0,naive,7502,10,1.3,1.4,5,3,25,1,2.0
1386,6,164838653438,0,naive,7502,10,1.3,1.4,5,3,25,1,2.0
1387,7,163560871898,0,naive,7502,10,1.3,1.4,5,3,25,1,2.0
1388,8,168438745632,0,naive,7502,10,1.3,1.4,5,3,25,1,2.0
1389,9,163852111358,0,naive,7502,10,1.3,1.4,5,3,25,1,2.0
1390,0,19138001386,0,naive,2508,10,1.3,1.4,1,3,1,1,2.0
1391,1,19110499016,0,naive,2508,10,1.3,1.4,1,3,1,1,2.0
1392,2,18917937760,0,naive,2508,10,1.3,1.4,1,3,1,1,2.0
