,run,time,section,samples,algorithm,n,K,C,ratio,degree,robust_iters,cs_bins,cs_iters,cs_ratio
248,1,16940260,updates,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
249,1,277761302,detection,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
250,1,119370370,transform,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
251,1,19494903910,query,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
252,1,1231196546,time_index,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
253,1,1095149802,current_hash,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
254,1,1018196132,hasher,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
255,1,4192955976,init,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
256,2,16884162,updates,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
257,2,280687724,detection,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
258,2,118803880,transform,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
259,2,19487838962,query,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
260,2,1245781350,time_index,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
261,2,1098604790,current_hash,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
262,2,1019904706,hasher,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
263,2,4202774092,init,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
264,3,16905460,updates,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
265,3,281295546,detection,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
266,3,119436250,transform,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
267,3,19500019356,query,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
268,3,1263709866,time_index,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
269,3,1096478966,current_hash,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
270,3,1020152204,hasher,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
271,3,4194261714,init,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
272,4,16838186,updates,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
273,4,279438382,detection,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
274,4,118470280,transform,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
275,4,19466002176,query,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
276,4,1243041828,time_index,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
277,4,1095942028,current_hash,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
278,4,1019802464,hasher,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
279,4,4199332450,init,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
280,5,16909606,updates,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
281,5,279175518,detection,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
282,5,118379948,transform,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
283,5,19492040688,query,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
284,5,1250879394,time_index,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
285,5,1100254738,current_hash,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
286,5,1024740764,hasher,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
287,5,4203705400,init,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
288,6,16845956,updates,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
289,6,278862254,detection,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
290,6,118407772,transform,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
291,6,19465894768,query,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
292,6,1241132816,time_index,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
