,run,time,error,algorithm,n,K,C,ratio,degree,robust_iters,cs_bins,cs_iters,cs_ratio
1491,1,355126546900,0,random binning,10000,203,1.3,1.4,10,3,100,1,2.0
1492,2,354210031904,0,random binning,10000,203,1.3,1.4,10,3,100,1,2.0
1493,3,357133387040,0,random binning,10000,203,1.3,1.4,10,3,100,1,2.0
1494,4,356071107814,0,random binning,10000,203,1.3,1.4,10,3,100,1,2.0
1495,5,358972687770,0,random binning,10000,203,1.3,1.4,10,3,100,1,2.0
1496,6,360046963284,0,random binning,10000,203,1.3,1.4,10,3,100,1,2.0
1497,7,359510912508,0,random binning,10000,203,1.3,1.4,10,3,100,1,2.0
1498,8,354297107004,0,random binning,10000,203,1.3,1.4,10,3,100,1,2.0
1499,9,358186425762,0,random binning,10000,203,1.3,1.4,10,3,100,1,2.0
1500,0,42770181776,0,naive,5005,10,1.3,1.4,5005,3,25050025,1,2.0
1501,1,45152061758,0,naive,5005,10,1.3,1.4,5005,3,25050025,1,2.0
1502,2,42584806240,0,naive,5005,10,1.3,1.4,5005,3,25050025,1,2.0
1503,3,42689628466,0,naive,5005,10,1.3,1.4,5005,3,25050025,1,2.0
1504,4,44828893340,0,naive,5005,10,1.3,1.4,5005,3,25050025,1,2.0
1505,5,47807849806,0,naive,5005,10,1.3,1.4,5005,3,25050025,1,2.0
1506,6,43850807394,0,naive,5005,10,1.3,1.4,5005,3,25050025,1,2.0
1507,7,45377837108,0,naive,5005,10,1.3,1.4,5005,3,25050025,1,2.0
1508,8,47785593898,0,naive,5005,10,1.3,1.4,5005,3,25050025,1,2.0
1509,9,45192494066,0,naive,5005,10,1.3,1.4,5005,3,25050025,1,2.0
1510,0,20728837614,0,reed-solomon,10000,10,1.3,1.4,10,3,100,1,2.0
1511,1,20573369492,0,reed-solomon,10000,10,1.3,1.4,10,3,100,1,2.0
1512,2,20732108986,0,reed-solomon,10000,10,1.3,1.4,10,3,100,1,2.0
1513,3,20664838410,0,reed-solomon,10000,10,1.3,1.4,10,3,100,1,2.0
1514,4,20547407668,0,reed-solomon,10000,10,1.3,1.4,10,3,100,1,2.0
1515,5,20693703910,0,reed-solomon,10000,10,1.3,1.4,10,3,100,1,2.0
1516,6,20637372848,0,reed-solomon,10000,10,1.3,1.4,10,3,100,1,2.0
1517,7,20586376082,0,reed-solomon,10000,10,1.3,1.4,10,3,100,1,2.0
1518,8,20698597266,0,reed-solomon,10000,10,1.3,1.4,10,3,100,1,2.0
1519,9,20650911276,0,reed-solomon,10000,10,1.3,1.4,10,3,100,1,2.0
1520,0,502307585374,0,random binning,10000,300,1.3,1.4,10,3,100,1,2.0
1521,1,493072801664,0,random binning,10000,300,1.3,1.4,10,3,100,1,2.0
1522,2,498233807890,0,random binning,10000,300,1.3,1.4,10,3,100,1,2.0
1523,3,495762907114,0,random binning,10000,300,1.3,1.4,10,3,100,1,2.0
1524,4,497168175318,0,random binning,10000,300,1.3,1.4,10,3,100,1,2.0
1525,5,492230425690,0,random binning,10000,300,1.3,1.4,10,3,100,1,2.0
1526,6,499937567276,0,random binning,10000,300,1.3,1.4,10,3,100,1,2.0
1527,7,500753513852,0,random binning,10000,300,1.3,1.4,10,3,100,1,2.0
1528,8,500382868222,0,random binning,10000,300,1.3,1.4,10,3,100,1,2.0
1529,9,499456285204,0,random binning,10000,300,1.3,1.4,10,3,100,1,2.0
1530,0,295464863344,0,naive,2508,203,1.3,1.4,1,3,1,1,2.0
1531,1,298837674788,0,naive,2508,203,1.3,1.4,1,3,1,1,2.0
1532,2,298070334450,0,naive,2508,203,1.3,1.4,1,3,1,1,2.0
1533,3,298010051920,0,naive,2508,203,1.3,1.4,1,3,1,1,2.0
1534,4,297201694112,0,naive,2508,203,1.3,1.4,1,3,1,1,2.0
1535,5,298895381866,0,naive,2508,203,1.3,1.4,1,3,1,1,2.0
1536,6,294399000004,0,naive,2508,203,1.3,1.4,1,3,1,1,2.0
1537,7,295512324310,0,naive,2508,203,1.3,1.4,1,3,1,1,2.0
1538,8,298517752226,0,naive,2508,203,1.3,1.4,1,3,1,1,2.0
1539,9,296663779598,0,naive,2508,203,1.3,1.4,1,3,1,1,2.0
1540,0,16158729936,0,reed-solomon,10000,107,1.3,1.4,2,3,4,1,2.0
1541,1,16260043228,0,reed-solomon,10000,107,1.3,1.4,2,3,4,1,2.0
1542,2,16026627490,0,reed-solomon,10000,107,1.3,1.4,2,3,4,1,2.0
1543,3,16076392582,0,reed-solomon,10000,107,1.3,1.4,2,3,4,1,2.0
1544,4,16187037644,0,reed-solomon,10000,107,1.3,1.4,2,3,4,1,2.0
1545,5,16292106030,0,reed-solomon,10000,107,1.3,1.4,2,3,4,1,2.0
1546,6,15849147258,0,reed-solomon,10000,107,1.3,1.4,2,3,4,1,2.0
1547,7,16132428016,0,reed-solomon,10000,107,1.3,1.4,2,3,4,1,2.0
1548,8,16160103492,0,reed-solomon,10000,107,1.3,1.4,2,3,4,1,2.0
1549,9,16219376984,0,reed-solomon,10000,107,1.3,1.4,2,3,4,1,2.0
1550,0,102988604786,0,random binning,7502,10,1.3,1.4,7502,3,56280004,1,2.0
1551,1,108458017126,0,random binning,7502,10,1.3,1.4,7502,3,56280004,1,2.0
1552,2,109138222908,0,random binning,7502,10,1.3,1.4,7502,3,56280004,1,2.0
1553,3,115538881198,0,random binning,7502,10,1.3,1.4,7502,3,56280004,1,2.0
1554,4,101305135734,0,random binning,7502,10,1.3,1.4,7502,3,56280004,1,2.0
1555,5,111910626888,0,random binning,7502,10,1.3,1.4,7502,3,56280004,1,2.0
