,run,time,section,samples,algorithm,n,K,C,ratio,degree,robust_iters,cs_bins,cs_iters,cs_ratio
225,8,177240321438,detection,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
226,8,3275892802,transform,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
227,8,2272755068,query,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
228,8,88095912504,time_index,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
229,8,581553222,current_hash,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
230,8,729869300,hasher,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
231,8,7710,init,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
232,9,8734040,updates,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
233,9,177502151810,detection,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
234,9,3268363416,transform,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
235,9,2305062922,query,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
236,9,88400097896,time_index,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
237,9,586774290,current_hash,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
238,9,734661804,hasher,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
239,9,7472,init,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
240,0,18208312,updates,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
241,0,550687516,detection,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
242,0,119376988,transform,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
243,0,94425650,query,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
244,0,8994980730,time_index,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
245,0,1077032912,current_hash,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
246,0,1029178194,hasher,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
247,0,4187040652,init,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
248,1,19629182,updates,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
249,1,554442874,detection,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
250,1,115665036,transform,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
251,1,89692732,query,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
252,1,9014243836,time_index,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
253,1,1078018040,current_hash,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
254,1,1024282796,hasher,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
255,1,4186740554,init,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
256,2,18239770,updates,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
257,2,553381044,detection,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
258,2,115656446,transform,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
259,2,89351676,query,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
260,2,9002761946,time_index,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
261,2,1076807046,current_hash,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
262,2,1025164414,hasher,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
263,2,4196705792,init,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
264,3,19547224,updates,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
265,3,555762660,detection,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
266,3,116285478,transform,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
267,3,89488610,query,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
268,3,9014953770,time_index,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
269,3,1082073372,current_hash,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
270,3,1027014492,hasher,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
271,3,4185227204,init,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
272,4,19067962,updates,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
273,4,547903762,detection,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
274,4,114669568,transform,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
275,4,91060682,query,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
276,4,8993447808,time_index,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
277,4,1076960698,current_hash,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
278,4,1025268938,hasher,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
279,4,4194687482,init,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
280,5,18860250,updates,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
281,5,553066220,detection,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
282,5,116087638,transform,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
283,5,91084270,query,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
284,5,9012491152,time_index,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
285,5,1079098142,current_hash,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
286,5,1025236902,hasher,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
287,5,4209249766,init,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
288,6,18128060,updates,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
289,6,563513948,detection,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
290,6,121367962,transform,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
291,6,95133012,query,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
292,6,9141870912,time_index,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
293,6,1106473568,current_hash,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
