,run,time,error,algorithm,n,K,C,ratio,degree,robust_iters,cs_bins,cs_iters,cs_ratio
28,8,10101185350,0,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
29,9,10205104250,0,random binning,2508,10,1.3,1.4,2508,3,6290064,1,2.0
30,0,22842152670,0,reed-solomon,10000,203,1.3,1.4,2,3,4,1,2.0
31,1,23019262642,0,reed-solomon,10000,203,1.3,1.4,2,3,4,1,2.0
32,2,23223099656,0,reed-solomon,10000,203,1.3,1.4,2,3,4,1,2.0
33,3,22906234588,0,reed-solomon,10000,203,1.3,1.4,2,3,4,1,2.0
34,4,23307669268,0,reed-solomon,10000,203,1.3,1.4,2,3,4,1,2.0
35,5,23309361878,0,reed-solomon,10000,203,1.3,1.4,2,3,4,1,2.0
36,6,23051043758,0,reed-solomon,10000,203,1.3,1.4,2,3,4,1,2.0
37,7,23051450992,0,reed-solomon,10000,203,1.3,1.4,2,3,4,1,2.0
38,8,23392859080,0,reed-solomon,10000,203,1.3,1.4,2,3,4,1,2.0
39,9,22942586756,0,reed-solomon,10000,203,1.3,1.4,2,3,4,1,2.0
40,0,56920558480,0,reed-solomon,10000,203,1.3,1.4,5,3,25,1,2.0
